id,fold,label,target,text
semeval17-train-4578,7,neu,ed sheeran,5th Harmony is such a waste of space for the Triple Ho Show.. Like;give it to Ed Sheeran or Selena Gomez OR even Kelly Clarkson. 5H IS TRASH
semeval17-train-5670,8,pos,frank gifford,Before there was Michael Strahan sitting there with Kelly there was Frank Gifford
semeval17-train-18424,9,neu,thor,"gregolsen88 ... Your dab may be diff than  CameronNewton, 'cause you're a Thor kind player..."
semeval17-train-16516,0,neu,sam smith,CraigGalloway_ Sam smith and kasabian on Saturday// the script and Calvin Harris on Sunday mate was quality x
semeval17-train-635,1,neg,big brother,This may be the worst season of Big Brother  BB17 will someone please make a big move!
semeval17-train-5588,2,neu,frank gifford,Found this after hearing of the loss of Frank Gifford - What a perfect vision of him?  Sending prayers up for family
semeval17-train-12412,3,pos,murray,What an effort from Murray in that 2nd set. Got to take the momentum from the last few games into the 3rd.  USOpen
semeval17-train-16686,4,pos,sam smith,Just found out that Bria and I are going to see Sam smith at the gorge tomorrow!!!!!!
semeval17-train-12149,5,neg,murray,"Booo, Murray gets broke early in the 2nd set. It's not as if he's playing bad, Anderson is playing exceptional tennis here.  USOpen"
semeval17-train-13964,6,neu,nirvana,"Nirvana's 'E-Coli' Demo Leaks Online [LISTEN]: Set to release November 6th through Universal Music, the album ..."
semeval17-train-5582,7,neu,frank gifford,Al Michaels memorialized Frank Gifford at the Hall of Fame game on Sunday
semeval17-train-19931,8,neu,yakub,All stoned with weed march to Jantar Mantar. LOL. Y don't  kavita_krishnan volunteer to be hanged instead of Yakub?
semeval17-train-13467,9,pos,niall,1D in Chicago Sunday was awesome! So sad about the 1 year break but they totally deserve it! Niall owned the show!
semeval17-train-18135,0,neu,super eagles,"Oliseh Drops Mikel Obi, Victor Moses From Africa Cup Of Nations Qualifier: Head coach of the Super Eagles, Sun..."
semeval17-train-8626,1,pos,janet jackson,"Y'all try to be nice and deceiving the way Nia Long was about her friend in Friday who ""looks like Janet Jackson"""
semeval17-train-18941,2,neg,tony blair,"Last face you want to see on Remembrance Sunday is Tony Blair, lying, horrible, corrupt twat. Bush's bitch"
semeval17-train-18768,3,neu,tom brady,"Tom Brady can finally live a little. On Monday, he sat through one last court hearing in Manhattan to decide the fate of his Deflategate"
semeval17-train-18588,4,pos,thor,"So I checked this out on the Google, today is... 'Thor's Day!' How much better is that than Thursday?"
semeval17-train-9767,5,neu,kane,hotspur423 as fans we should expect 6th and visible improvements in style. He will have to drop Kane for the cups now which is very sad.
semeval17-train-9728,6,neu,kane,Iam_Stonewall I'm sure it's going to be Sting. Expecting a Brothers of Destruction reunion too Sunday with Kane helping Taker in his match.
semeval17-train-7609,7,neg,iran,"KazeRaeChan I am sat in my bathroom with a hot curling Iran pressed to my head waiting for a disaster to happen, so I totally get that"
semeval17-train-7702,8,neu,iran,sd_brown33  Badass_Abe  washingtonpost  WesleyLowery Police 1st job is to protect the public not themselves! They would never lie... Iran?
semeval17-train-1652,9,neu,caitlyn jenner,I don't know about you but I'd fuck Caitlyn Jenner till Sunday and back
semeval17-train-5136,0,neu,floyd mayweather,"Other boxers may have a good jab, a good left hook, they may go the body well, but I do Everything Great  - Floyd Mayweather"
semeval17-train-20061,1,neu,yoga,Have you heard we have a NEW CLASS: Meditation  &  Mantra?!?  Every Wednesday 7:30 - 8:30am  with Being Yoga with...
semeval17-train-9590,2,pos,justin bieber,"I'm gonna sleep. Tomorrow we have more dm's to give, just with Justin Bieber. I hope you like our account!   ~  mansfieldlolads"
semeval17-train-13265,3,pos,national ice cream day,"Sunday is National Ice Cream Day, but we have the best creams minus the calories  constantcontact"
semeval17-train-10352,4,neu,kendrick,JJArnold34  aronde365 Kendrick is going to outshine Cole on this collab album tbh. He already did it on Black Friday.
semeval17-train-330,5,pos,ant-man,"Saturday movie reviews: ""Ant-man"" is fun  &  light http://t.co/hFOCj2Lv60 while ""Woman in Gold"" is tugs at the heart"
semeval17-train-632,6,neg,big brother,It may be over for Big Brother... I'm just ready for survivor where getting blood on your hands is the name of the game!! CBS needs a revamp
semeval17-train-19942,7,neu,yakub,"CJI MAY hear Yakub's latest petition at 2.Way to go PB!Wtvr else you might say,he's one of the BEST PIL lawyers in the country.Return to AAP"
semeval17-train-945,8,neg,boko haram,"Horrendous, may their souls rest in peace, I hope the govt redoubles their efforts to wipe out Boko Haram."
semeval17-train-1588,9,neg,caitlyn jenner,Why is it that people talk more about Caitlyn Jenner's sex change and less about how she killed a person and may face manslaughter charges?
semeval17-train-9354,0,neu,josh hamilton,BOOM!!! Solo shot for  MikeTrout right over Josh Hamilton's head!! His 29th of the season tying  PujolsFive for the MLB lead! 1-0  Angels !
semeval17-train-10737,1,pos,kendrick lamar,Why am I just now finding oht about Black Friday J. Cole and Kendrick Lamar
semeval17-train-3592,2,pos,david price,6th strike out by David Price. Love the calm  &  trust from our pitcher  BlueJays
semeval17-train-8798,3,pos,jason aldean,"Jason Aldean concert while working from home, I'd say it's a good Friday!  JasonAldeanTODAY"
semeval17-train-16119,4,neu,rolling stone,Tell it Rolling Stone http://t.co/Jh098tW9J2  midnightsvvami
semeval17-train-20024,5,neu,yakub,"Yakub, the lone death row convict in the Mumbai blasts case, was hanged in Nagpur Central Prison on Thursday."
semeval17-train-10883,6,neu,kpop,5H and the multiple delays of their 1st album drove me to kpop..... I hope they're happy
semeval17-train-463,7,neu,bad blood,"She made her entrance with the tune of ""Bad Blood"" omg sbnabs"
semeval17-train-5708,8,pos,frank gifford,"Howard, Dandy and Frank Gifford talking the NFL in the Great Somewhere tonight--Monday night."
semeval17-train-16615,9,neu,sam smith,y'all are gonna get spammed af on tuesday for the sam smith concert
semeval17-train-13330,0,neu,niall,GIF | Niall hitting Harry in the balls last night (and was bent over for quite a while after it!) (September 1)
semeval17-train-16782,1,neg,saudi arabia,Breaking news: Saudi Arabia bankruptcy now on the waywithin Feb for crude breakdown below @20$ for over supply and less consumption globally
semeval17-train-12328,2,pos,murray,"15-30 on Murray's serve, but the Scot more up than down finally and grabs the hold of serve with a couple of aces.  Andy up 4-3* 3rd set."
semeval17-train-930,3,neg,boko haram,Buhari has shifted his campaign promise on Boko Haram. Now claims he will end BH by December instead of 2months. Nigerians have been scammed
semeval17-train-3848,4,pos,david wright,"Also, tonight is David Wright's 1st Citi Field game since April 14th. Welcome home Captain!"
semeval17-train-18468,5,neu,thor,Ted suggests that Thor's bitie skillz may have been genetic. Mariel tells Ted he needs a tetanus shot.  BadMoon
semeval17-train-3489,6,neu,david price,Aug 8 (The Sports Xchange) - David Price allowed three singles in seven innings while Justin Smoak became the first Blue Jay to hit a
semeval17-train-12477,7,neg,muslims,May  OldGlory wave long  &  proud--may the Muslims offended by the sight of it leave  &  never come back. Period.
semeval17-train-13403,8,neu,niall,More pics of Niall and Liam at the U.S. open SEP 02.   OTRABuffalo  LouisBackTo1D
semeval17-train-12504,9,neg,muslims,Why Muslims always fighting with Muslims....shameful history of Muslims....except prophet time to 4 Khlifah
semeval17-train-4783,0,pos,ed sheeran,"a month ago I saw 1D, today I see Ed Sheeran, in one month I see twenty one pilots. the 8th is such a good day"
semeval17-train-12807,1,neu,naruto,"Oh look, it's rehearsal for live action Naruto."
semeval17-train-15994,2,pos,red sox,"Dustin Pedroia returns to the Red Sox lineup...out since July 22nd...""Win every game the rest of the way we're in.""...A 29 game win streak?"
semeval17-train-214,3,pos,ant-man,Ant-Man at AMC Cinema Suites on a Sunday afternoon is a great choice. Good film. Have to see it again cause missed  HayleyAtwell's scene
semeval17-train-15204,4,neu,ps4,"gonna mull over getting a PS4 when stores are open again Tuesday. Will have to think of the weeb games coming, among other things."
semeval17-train-8540,5,pos,janet jackson,@ 8 am I want to give you tickets to see JANET JACKSON Sept 8  mtscentre  fhollywood  frankhollywood
semeval17-train-11471,6,neu,milan,Milanello I will be coming to Milan from London for the Palermo match so that means I can see them before the match on Saturday then ?
semeval17-train-11894,7,neu,miss usa,weeds  drug Miss USA contestants take stage in 64th annual pageant: Women from across the country Sunday took...
semeval17-train-5955,8,neu,frank ocean,it's July 45 and there is still no news of the new Frank Ocean album
semeval17-train-8336,9,neg,israel,"When th 1st war began,my older sister was @ school,israel bombed an area close 2 the school.We were wondering if she's still alive27-12#Gaza"
semeval17-train-16696,0,pos,sam smith,Oh shit I just remember the Sam smith concert is on the 30th
semeval17-train-14852,1,neu,prince george,At 8: More pictures of child abuse flood the web  &  it's Prince George's 2nd birthday today.
semeval17-train-5618,2,neu,frank gifford,"RIP Frank Gifford, #16 for the NY Giants, teammate of Cowboys coach Tom Landry, original play by play  sportscaster for Mon. Night Football"
semeval17-train-6014,3,pos,frank ocean,I think I've listened to the same frank ocean song at least 50 times today ..and I will listen 50 more times tomorrow
semeval17-train-7953,4,pos,iron maiden,Just learned that Iron Maiden's new album comes out September 4. Same day as 5FDP's new album. GOD SO MUCH MUSIC IN SO LITTLE TIME
semeval17-train-14236,5,pos,paper towns,"Finally. After waiting for SOOOOO LOOOONG. Paper Towns is out, even though it's still midnight (normal sched probably starts on Thursday)"
semeval17-train-8884,6,neg,john cena,I would like to become a celebrity so that I may hit John Cena with a chair actually.
semeval17-train-5641,7,neu,frank gifford,http://t.co/ripQyZQStd &gt;&gt; The top 3 Monday Night Football intros for the Dallas Cowboys from Frank Gifford
semeval17-train-1411,8,neu,brock lesnar,https://t.co/SC0Pt93a8a  Monday night brawl with Undertaker and Brock Lesnar
semeval17-train-3453,9,neg,david price,"David Price lost a late lead against the Yankees in Friday's 4-3 defeat, allowing three runs on 11 hits over 7 1/3 innings."
semeval17-train-700,0,neu,big brother,I thought it was Saturday and I didn't know Big Brother was on tonight how awk
semeval17-train-13179,1,pos,national ice cream day,Did you know today (July 19) is National Ice Cream Day? :D What's your fave flavor?
semeval17-train-18437,2,neu,thor,Can it just be the 27th when finals are done and Thor and I are getting wasted with my family in the hottub
semeval17-train-2742,3,neg,chuck norris,All of the Santa Clauses that Chuck Norris sat on as a child are now paraplegic.
semeval17-train-13708,4,neu,nicki,Nicki  &  Tay may be friends but I'm still not a fan like was Nicki for real about Miley this is too much for my emotions Im so confused  VMAs
semeval17-train-13370,5,neu,niall,"As for Niall and Lottie dating, 1st it's just a pic LOL, 2nd remember the boys said they will never let their sisters date the other members"
semeval17-train-9285,6,pos,john kasich,enlightenedrepublican. Kudos to John Kasich showing respect to those with whom he may not agree.
semeval17-train-3015,7,pos,curtis,"I am LMBO at Curtis ""you're married, he's straight"" Oh my goodness, that is good TV  EchoK  ARROWwriters  Priceless"
semeval17-train-16042,8,pos,red sox,"Wow, the Red Sox pitcher is the definition of ""On Tilt"" here in the 10th. Crazy how that balk happened."
semeval17-train-7094,9,neg,ice cube,"So, bone to pick with  HigherLearning - Ice Cube is a 6th year senior, preaching race politics  &  activism.  Yet is clearly a lazy rich kid."
semeval17-train-11479,0,neu,milan,RossoneriBlog I think he probably needs to be on a plane early tomorrow morning for it to happen. Milan always leaks everything
semeval17-train-4121,1,neu,dunkin,"Walking out of Dunkin and the guy says ""okay, see you tomorrow!"""
semeval17-train-3877,2,pos,david wright,David Wright will play in his 1st game since April 14. Wright sat out after being diagnosed with spinal stenosis.
semeval17-train-13107,3,pos,national hot dog day,"Sonic Drive-In - National Hot Dog Day - Today, July 23rd - All-American or Chili Cheese Hot Dog for $1 all day"
semeval17-train-19076,4,neu,twilight,Don't forget the Twilight Farmers Market tomorrow at Sir William Fry Reserve.
semeval17-train-14675,5,neu,paul mccartney,"Paul McCartney said he'd follow the sun.  I've got news for you, Pablo.  It ain't going anywhere."
semeval17-train-13025,6,pos,national hot dog day,Apparently it's National Hot Dog Day today! May have to get some for dinner.
semeval17-train-4977,7,neu,eid,Why is everything happening on September 24th I have 2 exams and it might be Eid and now this
semeval17-train-6221,8,neu,gay,"Furthermore, the 14th amendment was ratified in the 1800's when homosexuality was illegal. Clearly then it's not aimed at gay marriage."
semeval17-train-16841,9,neu,saudi arabia,SBarlow_ROB  BTabrum Lithium is essential for fuel cells AND anti-depressants. It's the element of the 21st C.  &  Bolivia the Saudi Arabia
semeval17-train-4678,0,pos,ed sheeran,jamesmaslow have you ever been to an Ed Sheeran concert? Bc I just got back from my 2nd one and I almost passed out
semeval17-train-18522,1,pos,thor,"SGT_BuckyBarnes Thor sat with him through all of it, easing his pain as best he could with remedies Thor has been taught on Asgard. He -"
semeval17-train-11990,2,pos,miss usa,Tomorrow 51beautiful women from all over the USA come together to compete for one crown and one title of Miss USA...
semeval17-train-10271,3,neu,katy perry,yo if Last Friday Night by Katy Perry doesn't take you back to bomb middle school days then I feel very bad for you
semeval17-train-17667,4,pos,sharknado,What Ebert said about the FRIDAY THE 13th series is actually true of SHARKNADO: whatever you say about one can stand for all of them.
semeval17-train-13615,5,neg,nicki,tbh if tomorrow ppl start going after Nicki for what she said im gonna be pissed
semeval17-train-20066,6,neu,yoga,I think my yoga teacher hates me cuz on the 1st day I refused to take off my socks and then today he made me do this:
semeval17-train-4431,7,neu,dustin johnson,I swear Dustin Johnson has led just about every major after 1st 2 days. Then goes on to tank it.  PGAChampionship
semeval17-train-15140,8,neu,ps4,Beyond Eyes Out Tomorrow on PS4: Hey PlayStation.Blog readers! Together with independent developer Tiger  &  Squ...
semeval17-train-7175,9,neu,ice cube,Ice cube son can play Craig in the next Friday coming out
semeval17-train-11161,0,pos,kris bryant,BBTN: Kris Bryant hit his 1st career walk-off HR for the  Cubs last night and he seemed to enjoy it. pic.twitt...
semeval17-train-11202,1,pos,kris bryant,Kris Bryant is pretty good at baseball. I think he just might have a future in it.  youhearditherefirst
semeval17-train-14155,2,neu,paper towns,"Considering seeing Ant-Man  &  Paper Towns on Monday, but I'd have to go to the  CineplexMovies theater without pretzels. Torn. Fat,but Torn."
semeval17-train-827,3,pos,big brother,Julia won her 1st comp..that means everyone in the house has won a comp..cant remember the last time Big Brother had a house like this  BB17
semeval17-train-1700,4,pos,caitlyn jenner,Caitlyn Jenner will appear on the Season 13 premiere of Ellen Tuesday.
semeval17-train-5547,5,pos,foo fighters,I really really really want to see Foo Fighters on Saturday!!!
semeval17-train-13163,6,pos,national ice cream day,SwanSauce  Sunday is going to be a good day for you. It's National Ice Cream Day!
semeval17-train-9758,7,neu,kane,arby_18  NHL_Campbell remember that day Chevy traded Bogo and Kane... Wonder if history could repeat itself. A 2nd p for p trade..
semeval17-train-4713,8,pos,ed sheeran,"Ed Sheeran s X"" returns to the top of the World Album Charts for the 3rd time"
semeval17-train-9110,9,pos,john cena,"Was challenged to ""name the wrestler"" on quizup and I read it as ""weather"". was very confuse when the 1st quest included a pic of John Cena"
semeval17-train-2901,0,neu,curtis,CURTIS killin the game in sports rn. volleyball and water polo are state champs AND cheer got 1st place in their first comp ever!  GoViks
semeval17-train-12303,1,neu,murray,Murray would be working the night shift at McDonalds in Glasgow if he hadn't learned how to hit a tennis ball
semeval17-train-4162,2,pos,dunkin,karaakline but then I have to leave the house early to get dunkin and I've already accepted the fact that I'm going to be late tomorrow
semeval17-train-17950,3,pos,shawn,i'm still sad that shawn is coming tomorrow and im not going ):
semeval17-train-10491,4,pos,kendrick,"Charles Hamilton ""Black box"" is on Friday only if he was focused he would have been up there with cole and Kendrick"
semeval17-train-14881,5,neu,prince george,New photo of Prince William and Prince George on Princess Charlotte's July 8th christening day relea
semeval17-train-14695,6,neu,paul mccartney,"Today in Beatles History (April 10, 1970): Paul McCartney makes the announcement that The Beatles have officially split up."
semeval17-train-17077,7,neu,scott walker,Scott Walker turned a heckling incident at the Iowa State Fair on Monday into an opportunity to hawk his book and...
semeval17-train-6582,8,pos,george osborne,"i love the gaul of george osborne writing an article for the guardian, grinning, giggling, dressed in a full suit on a sunday night"
semeval17-train-9882,9,neu,kane,"You cannot always get what u want. I believe LVG wanted Bale, Ramos and maybe Kane. Lets wait till January"
semeval17-train-6906,0,neg,hulk hogan,WWE lost $50 million on the stock market on Friday following the Hulk Hogan racist comments being released to the...
semeval17-train-3575,1,neu,david price,"Ultimate teammate: David Price,who left the game in the 8th inning, remains on the  BlueJays bench, still cheering and encouraging teammates"
semeval17-train-7819,2,neu,iron maiden,rdu985fm if I hit 666 by Friday I'll sign off with Iron Maiden
semeval17-train-696,3,neu,big brother,I honestly thought you lot had lost it and were talking about the 8th series of Big Brother.
semeval17-train-14781,4,pos,paul mccartney,Officially going to see Paul McCartney in October !!
semeval17-train-19035,5,neg,twilight,the 1st twilight is soooo bad
semeval17-train-9176,6,neu,john kasich,"Bubble update: While you were tweeting Trump, John Kasich has surged ahead of Rick Perry for 10th  &  final debate spot"
semeval17-train-2431,7,pos,chris evans,"Terry Wogan has pulled out of presenting Children In Need Tomorrow, Chris Evans is on the blower already"
semeval17-train-16571,8,neu,sam smith,Sam Smith - I'm Not the Only One (Jun Sung Ahn) Violin Cover https://t.co/wqlQSROPwe via  YouTube
semeval17-train-8143,9,neu,islam,marlboro2soul Don't curse the saviour of Islam. May IS take over Pakistan soon to make it pure Sharia country.
semeval17-train-3481,0,neu,david price,robneyer Can I ask why the ESPN Cy Predictor formula based on your work excludes David Price from top 10? Shouldn't he be 2nd?
semeval17-train-5364,1,pos,foo fighters,markgrotesports You missed a beast of a show on Saturday night with Foo Fighters.
semeval17-train-1133,2,neu,briana,Briana and Matt taking some time out for a quick cuddle in Fitzroy on Saturday. These streets are not only the...
semeval17-train-13609,3,neg,nicki,"This ain't the 1st day I've ever called Nicki ignorant, fuck. I'm on and off w/ her. Its simple,  &  I don't always like how she handle shit."
semeval17-train-15020,4,pos,prince george,"Prince George turns 2: His best style moments - He may be just two, but just like mom Kate Middleton, royal toddle..."
semeval17-train-8149,5,neu,islam,touseefahmad His status remains 2nd last prophet as He came on earth before Muhammad SAW.actuallyAll prophets came with same religion Islam
semeval17-train-13845,6,pos,nicki,"So basically tomorrow Nicki gonna beat Miley's ass, Bieber gonna get a hair cut, and Kanye's campaign posters are going up everywhere  VMAs"
semeval17-train-10941,7,neu,kpop,"fanwars between Kpop fandoms will always happen kahit anong pigil natin. Pero at the end pag may outsider na nagbash satin, sino yung +"
semeval17-train-2354,8,neu,chris evans,an example of my shitty luck is that I was in magic kingdom on monday and chris evans is there tonight like wtf universe help me out
semeval17-train-15749,9,neu,real madrid,Real Madrid have asked Keylor Navas to cancel his flight out of Madrid on Monday as they try to include him in the deal that would finally
semeval17-train-17200,0,neu,seth rollins,"As a huge John Cena fan, him beating Seth Rollins to win his 16th World Heavyweight Championship is just wrong.  WWE, reconsider."
semeval17-train-11974,1,pos,miss usa,Happy Sunday! Back at the River Center for Miss USA!  It's going to be an interesting night. Who is watching the big show?
semeval17-train-15019,2,pos,prince george,Prince George playing in his magical playground may be the cutest thing we can ever imagine
semeval17-train-14783,3,pos,paul mccartney,"On October 22, music legend Paul McCartney will perform in Buffalo for the first time ever. This has been a year..."
semeval17-train-2192,4,neu,charlie hebdo,"C'mon Charlie Hebdo, can't wait to see you make fun of the victims of terror in Paris. If the Russian plane..."
semeval17-train-18838,5,pos,tom brady,I'm just ready for Thursday to see Tom Brady eat
semeval17-train-16987,6,neg,scott walker,also if I may just register my astonishment on the internet about how fucking dumb scott walker and his plans for his dumb fucking wall are
semeval17-train-14386,7,neu,paul dunne,"JamieRKinnin Its wide open at the Open Championship, should be a cracker tomorrow, good luck to amateur Paul Dunne who started at 1,500/1"
semeval17-train-6364,8,neu,george harrison,1 Nov 1968:  George Harrison became the first Beatle to release a solo album in the U.K. with the Soundtrack to...
semeval17-train-13984,9,neu,nirvana,This Friday OUTHOUSE is playing at Still Partners in Sea Cliff ! Hop on the Expressway to Nirvana!
semeval17-train-6569,0,pos,george osborne,Just found a Banda machine. May need it come George Osborne's November Spending Review...
semeval17-train-167,1,neu,ant-man,"We're going to see Ant-Man tomorrow. If you'd like to go, meet at the Warehouse at 11:30, so we can eat lunch in..."
semeval17-train-5351,2,pos,foo fighters,SmokinBonesUK please tell me you are doing Foo Fighters gig @ Milton Keynes Sat? Hubs had food @ silverstone today  &  it looked AMAZING!!
semeval17-train-13262,3,pos,national ice cream day,Sunday is National Ice Cream Day!   We will have SUPERCold Science Shows at 2:00  &  4:00pm with samples of Liquid...
semeval17-train-18981,4,neu,tony blair,"Tony Blair Faith Foundation: 65,000 fighters belonging to other Salafi-jihadi groups in Syria sympathise with IS"
semeval17-train-7959,5,pos,iron maiden,Me tomorrow: 1. Have coffee. 2. Download new Iron Maiden album. 3. Ignore the world and listen to new Maiden.
semeval17-train-4739,6,pos,ed sheeran,I tell my new manager that I can't work on Thursday the 10th bc hello Ed Sheeran and he said that was fine but I'm scheduled anyway :-) :-)
semeval17-train-3547,7,neu,david price,May 31st the Angels faced David Price on SNB as a member of the Tigers. He walked 4 batters. Only 1 run scored off it.
semeval17-train-19881,8,neu,yakub,"ANI_news In loving memory of Yakub, rahul baba will mourning with naked girls on Bangkok beach...@digvijaya_28 may join as well"
semeval17-train-1388,9,neu,brock lesnar,This may be the closest we'll ever come to seeing Brock Lesnar take on  FightOwensFight  RAW
semeval17-train-1563,0,neg,caitlyn jenner,DJ DERRTY D SPORTS Caitlyn Jenner May Be Charged with Manslaughter in February Crash
semeval17-train-6380,1,neu,george harrison,"George Harrison's review of the Sun: ""It's all right."""
semeval17-train-9211,2,neu,john kasich,John Kasich is going to have a huge day in the polls tomorrow. What a slick move announcing so late.  GOPDebate
semeval17-train-15908,3,neu,red sox,"On to the 5th inning at Fenway Park. The Red Sox lead the Phillies 6 to 1. David Ortiz with career Home Run 497, and has knocked in 3 runs"
semeval17-train-17307,4,neu,seth rollins,"Where are you Friday Sept 18th? At the WWE Live Show with champion Seth Rollins, Dean Ambrose, Roman Reigns and more."
semeval17-train-1035,5,neu,boko haram,"ABUJA, Aug 30 (Reuters) - Nigeria's security agency said on Sunday it had made significant breakthroughs in the fight against Boko Haram"
semeval17-train-11484,6,neu,milan,Smithski14  CentralWingBack Suso was the correct decision. He went to Milan who finished 10th  &  got 4 games. Hardly pulling up trees.
semeval17-train-17857,7,pos,shawn,"Congratulations to Shawn she contacted me, last week on a Thursday to rent a home and one week later she's moving..."
semeval17-train-1915,8,pos,carly fiorina,sunshinesplat Leaning Scott Walker actually. Liked some of Carly Fiorina. Ted Cruz would be my 3rd (albeit over the top personality)
semeval17-train-9416,9,pos,josh hamilton,"Josh Hamilton can strike out 4 times but if bats in the 9th or later, he will win you the baseball game."
semeval17-train-9764,0,neu,kane,dobbospurs88 I reckon Kane will get off the mark on Sat then he'll be buzzing again c
semeval17-train-2836,1,neg,curtis,"CatLadyCurtis  ZeWby44 small words ms Curtis, he's still a 4th grader mentally"
semeval17-train-16725,2,pos,sam smith,The only thing that will be getting me through tomorrow is the Sam Smith concert
semeval17-train-15345,3,neg,rahul gandhi,Rahul Gandhi inherited his stupidity from his mother- she gives the impression !
semeval17-train-11622,4,neu,milan,"Just Announced: Milan, Italy - Dec 23 at Blues Jam: a Lady day Tale"
semeval17-train-5404,5,pos,foo fighters,Foo Fighters - My Hero dedicated to the Crusaders last drive............. That's what Friday Night's all about dog!!!
semeval17-train-15024,6,pos,prince george,"Prince George, who celebrates his second birthday on Tuesday 22 July, with his father, the Duke of Cambridge"
semeval17-train-13730,7,neu,nicki,Part of me thinks Nicki is so serious about her attitude towards Miley tho. She may be cool with her but she was a little serious.  VMAs
semeval17-train-14512,8,pos,paul dunne,Do you know who Paul Dunne is? He may make history tomorrow. Hear how!  ZachKleinWSB has details now!
semeval17-train-18586,9,pos,thor,Sif's crush on Thor is adorable but also sad she should just hook up with may
semeval17-train-1484,0,pos,brock lesnar,Ladies  &  Gentleman it's time for Monday night raw! And we start it off with the Beast incarnate Brock Lesnar  Raw  Brocklesnar
semeval17-train-12130,1,pos,moto g,So Moto G (3rd Gen) it is. Now the long wait for it to be delivered!
semeval17-train-17703,2,neu,shawn,KingJacobBeats you going to Shawn jawn tomorrow
semeval17-train-980,3,neg,boko haram,Nigeria's army said late on Sunday that it rescued 178 people held by Islamist militant group Boko Haram in...
semeval17-train-2148,4,neu,charlie hebdo,"RGerrardActor  jcorrigangolf sorry but that's an old photo, from January after the Charlie Hebdo attacks"
semeval17-train-9135,5,neg,john kasich,How about we fire John Kasich into the sun instead?
semeval17-train-17085,6,neu,scott walker,Stem the Maple Flood. Why Scott Walker wants to wall off Canada (and five things it may help stop)
